mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
35.40902042388916,0.5574321255949254,0.6022201379140218,0.02028134646514008,0.003,8,500,0.9,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.11364280709113728,-0.11121206960028206,-0.11372082745640646,-0.11285856804927526,0.0011646858378269414,30
50.478456258773804,0.5695049257525312,0.877454916636149,0.029557243702121934,0.003,8,750,0.5,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.10326776832365245,-0.10083089262806146,-0.10356893680248015,-0.10255586591806469,0.0012259214905744095,13
53.15851982434591,1.5364779737928431,0.9374241828918457,0.05971727572390294,0.003,8,750,0.7,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.1032802832854425,-0.10083736669965741,-0.10361435149018534,-0.10257733382509508,0.0012378784511030442,14
51.88437422116598,3.497198135808476,0.8778347969055176,0.0178724862261858,0.003,8,750,0.9,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.10329320582745555,-0.10088591260401647,-0.1036343490840362,-0.10260448917183607,0.0012231717636188202,15
67.55492846171062,1.701418490019171,1.2479066848754883,0.07894708154976561,0.003,8,1000,0.5,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.09965964677903502,-0.097110544402044,-0.10005320031896152,-0.09894113050001352,0.0013043530181042764,4
69.61726999282837,0.15216628357125075,1.3093492984771729,0.004295920197262697,0.003,8,1000,0.7,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.09967089445223228,-0.09713616678455896,-0.10008619694633217,-0.09896441939437446,0.0013038404156885451,5
71.02073526382446,2.151640746111338,1.375730276107788,0.10276241594659427,0.003,8,1000,0.9,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.09965412986121591,-0.09720216709677908,-0.10010610916363884,-0.09898746870721127,0.001275812865748351,6
50.14585908253988,0.23163293130002133,0.8712327480316162,0.020208300848578296,0.003,9,500,0.5,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.11210484101311213,-0.10971012553335945,-0.11202505460009887,-0.11128000704885682,0.001110551648941679,25
50.11290470759074,0.3466374954768834,0.8566394646962484,0.02470722331319425,0.003,9,500,0.7,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.11213260850230963,-0.10974331658749055,-0.11209347843944575,-0.11132313450974866,0.0011172141815160447,26
51.40946491559347,0.22684371894457392,0.8944362799326578,0.06148973972395694,0.003,9,500,0.9,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.112163860499795,-0.10976780308775239,-0.11215813654668663,-0.11136326671141135,0.0011281655675546968,27
73.4753798643748,1.2533339793362688,1.440344015757243,0.006481168076729732,0.003,9,750,0.5,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.10175014740331544,-0.09947237658349423,-0.10210925980792931,-0.10111059459824634,0.0011676355389363075,10
72.71269917488098,0.4857294031680916,1.4099385738372803,0.004614545854683215,0.003,9,750,0.7,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.1017486089015442,-0.09949374868279044,-0.10211540439398606,-0.10111925399277356,0.0011591190240599167,11
73.19664891560872,0.6299489055169032,1.4418210983276367,0.024188793303777708,0.003,9,750,0.9,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.10177908204824665,-0.0994676166154948,-0.10212467461934652,-0.10112379109436265,0.001179560365740773,12
90.93657525380452,4.382917532883665,1.844051758448283,0.10319113037945765,0.003,9,1000,0.5,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.09823582258230638,-0.09584558027751447,-0.09872414540596897,-0.09760184942192994,0.0012577693948009271,3
89.26058808962505,2.6660654355970874,1.9550209045410156,0.1780398265320178,0.003,9,1000,0.7,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.09821780452144087,-0.09585783222977573,-0.09869829860350493,-0.09759131178490717,0.0012413519959486871,2
92.11507105827332,0.5699461075826616,2.1299248536427817,0.01441741419548034,0.003,9,1000,0.9,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.09822718467584114,-0.0958084645574639,-0.09868554282865373,-0.0975737306873196,0.001262179710124302,1
28.518489201863606,0.2494013762827889,0.45576079686482746,0.008269529867867081,0.0003,6,500,0.5,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.25493499306945366,-0.2505008741788687,-0.25312274828332737,-0.2528528718438832,0.001820252281669756,106
28.460630814234417,0.3033907609851272,0.453066349029541,0.007748641860086041,0.0003,6,500,0.7,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.25494050260375345,-0.25050656564295687,-0.2531284314781305,-0.2528584999082803,0.0018201825059374068,107
28.57708764076233,0.36587999320246195,0.473434050877889,0.028685269233198547,0.0003,6,500,0.9,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.25494552444580554,-0.25051203553669843,-0.25313354605722654,-0.25286370201324354,0.0018199941085708263,108
38.577536821365356,1.3904533314922596,0.6018382708231608,0.009213632857539568,0.0003,6,750,0.5,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.23542815283622562,-0.23127423923676288,-0.2338715932284598,-0.23352466176714945,0.001713480011961151,94
37.001473903656006,0.424550689743126,0.6107754707336426,0.03633617485291535,0.0003,6,750,0.7,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.23543537598864067,-0.23128120739767552,-0.23387894892172964,-0.23353184410268193,0.001713600592727673,95
40.74279395739237,5.3935430826320445,0.5901125272115072,0.016466816128633453,0.0003,6,750,0.9,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.23544217990341734,-0.23128926128261476,-0.233885508342315,-0.23353898317611568,0.0017130368814592197,96
48.20757222175598,0.4752941756987535,0.7720041275024414,0.007360298466364356,0.0003,6,1000,0.5,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.21856941209724473,-0.21458977037400412,-0.21717939194857397,-0.2167795248066076,0.0016491022526933935,82
48.11519638697306,0.34988831464063214,0.7403950691223145,0.022940177304341475,0.0003,6,1000,0.7,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.21857776800620976,-0.21459846906296554,-0.21718860073950896,-0.21678827926956143,0.001649019502492693,83
47.517324368158974,0.5153262361552179,0.7639157772064209,0.01695131620041705,0.0003,6,1000,0.9,"{'learning_rate': 0.0003, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.21858591657041954,-0.21460793365605435,-0.2171968855036387,-0.21679691191003755,0.0016484479919870098,84
29.940786679585774,0.5117673529191594,0.4958943525950114,0.03104210364674079,0.0003,7,500,0.5,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.2539678240404737,-0.24961781963224097,-0.25216752692592626,-0.2519177235328803,0.0017846448552945517,103
29.46824590365092,0.35796914062511986,0.48299455642700195,0.010259634717330086,0.0003,7,500,0.7,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.2539751834632855,-0.24962628209096258,-0.2521780153149679,-0.251926493623072,0.0017843174526353625,104
29.78143612543742,0.19627697241911482,0.4866949717203776,0.006634648459963444,0.0003,7,500,0.9,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.25398367724256293,-0.2496346415200601,-0.25218951427140973,-0.2519359443446776,0.001784516967269416,105
48.06053654352824,1.7817338437422021,0.732600212097168,0.021091267088339218,0.0003,7,750,0.5,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.23413513140490042,-0.23004995238530523,-0.2325350611924667,-0.23224004832755743,0.0016807629911008933,91
45.28444488843282,0.16632342838003153,0.7410799662272135,0.010811522323446269,0.0003,7,750,0.7,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.23414588556952043,-0.2300610080722972,-0.2325499154489376,-0.2322522696969184,0.001680872945248285,92
45.73364249865214,0.2877132786542596,0.7360006173451742,0.016390327075040376,0.0003,7,750,0.9,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.23415794579486324,-0.23007241635932404,-0.23256301709587898,-0.23226445975002208,0.001681217824225073,93
61.66856559117635,0.7298411539586651,0.950891892115275,0.024496069721482744,0.0003,7,1000,0.5,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.21701522670112022,-0.21312040937190638,-0.21553523520009485,-0.21522362375770718,0.0016052469748206609,79
59.10939462979635,0.0758154472558851,0.9530681769053141,0.010564347536548741,0.0003,7,1000,0.7,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.21702696538130195,-0.2131347504090206,-0.21555527964804222,-0.21523899847945493,0.0016046515054293406,80
59.913214683532715,0.489919211561484,0.9729137420654297,0.007733130523586262,0.0003,7,1000,0.9,"{'learning_rate': 0.0003, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.21703852205741267,-0.21314765048176013,-0.21557362700636493,-0.21525326651517926,0.0016045131219552299,81
37.90537707010905,0.2212426948457072,0.6324435075124105,0.016264513815084532,0.0003,8,500,0.5,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.25342802075308923,-0.2490209139076015,-0.25149854645447045,-0.25131582703838706,0.0018038269458102297,100
38.383734146753945,0.8295264149780386,0.6234598159790039,0.009047134137001341,0.0003,8,500,0.7,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.25344099892340033,-0.24904227728228753,-0.2515201364394576,-0.2513344708817152,0.0018005632069804103,101
37.57543667157491,0.45051012706211824,0.6282390753428141,0.024290328198968942,0.0003,8,500,0.9,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.2534553273428829,-0.2490563965903927,-0.25153900993366546,-0.2513502446223137,0.001800809484348323,102
56.75492231051127,2.2342971470014277,0.9327743848164877,0.01649698470182795,0.0003,8,750,0.5,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.23338950393186658,-0.22926525531872805,-0.23165216112436204,-0.23143564012498555,0.0016906641028743765,88
55.10285250345866,0.39199180914206,0.9429885546366373,0.03526262086947609,0.0003,8,750,0.7,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.23340784746198348,-0.22929256646356627,-0.23168496916255346,-0.23146179436270106,0.0016874516620139178,89
57.631088415781655,2.0639125574374884,0.9011232852935791,0.016011865693748725,0.0003,8,750,0.9,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.23342754500616975,-0.22931086995342556,-0.23171305439397774,-0.23148382311785767,0.0016884240395381143,90
72.8786838054657,0.17261210618297043,1.2461666266123455,0.00822704070501851,0.0003,8,1000,0.5,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.2160335483416657,-0.21213421818426959,-0.2144747087202947,-0.21421415841541,0.0016025206738398757,76
74.19499588012695,2.3900323442498403,1.2985312938690186,0.06037468842458011,0.0003,8,1000,0.7,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.2160568574325811,-0.21216715006932652,-0.21451509806843783,-0.21424636852344847,0.0015992951612511202,77
71.83128150304158,0.3379420023632987,1.2296066284179688,0.026387563240712085,0.0003,8,1000,0.9,"{'learning_rate': 0.0003, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.21608330373668638,-0.21219270026200882,-0.21454784399628696,-0.2142746159983274,0.0016000393752332134,78
46.48790097236633,0.22889017560446379,0.7722441355387369,0.009405582031335645,0.0003,9,500,0.5,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.25289815084117956,-0.248605221209876,-0.2510477067201929,-0.2508503595904161,0.0017581279100327867,97
47.00452367464701,0.4068927329220473,0.7797722816467285,0.01277466285163857,0.0003,9,500,0.7,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.25292524369534214,-0.24862299507327323,-0.2510860136454849,-0.2508780841380334,0.0017625288293765494,98
46.87416219711304,0.48007072642365767,0.7834988435109457,0.009786179072068924,0.0003,9,500,0.9,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.25295923606997467,-0.24863735030291267,-0.2511215724578587,-0.250906052943582,0.0017709716055805467,99
69.8431846300761,0.6848624507079235,1.3184514840443928,0.023656946598047755,0.0003,9,750,0.5,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.23263809610921532,-0.22864848802160082,-0.23105082512612946,-0.23077913641898187,0.0016400415113411843,85
69.38261604309082,0.8706709613552561,1.242160717646281,0.01983300901593023,0.0003,9,750,0.7,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.2326690145701169,-0.22867002513014326,-0.2310956267363917,-0.23081155547888396,0.0016448913833972366,86
69.04959654808044,0.6221874380810255,1.2912060419718425,0.02508121351223938,0.0003,9,750,0.9,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.23270873093443967,-0.22868987659210294,-0.23114098847589054,-0.23084653200081107,0.0016538492510941214,87
91.32281986872356,1.1630506940770655,1.8281484444936116,0.04090815965131737,0.0003,9,1000,0.5,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.2151395155283234,-0.21138196970065065,-0.2137113355800237,-0.21341094026966592,0.0015486479411901879,73
92.16111826896667,2.1820287326981647,1.804227590560913,0.030830113475253926,0.0003,9,1000,0.7,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.2151772381850293,-0.21141005909692595,-0.2137755541928822,-0.2134542838249458,0.001554631908726577,74
92.07808295885722,1.187748574635626,1.8601768016815186,0.046238616696578624,0.0003,9,1000,0.9,"{'learning_rate': 0.0003, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.21521513853484117,-0.21142841921458425,-0.21383722424563395,-0.2134935939983531,0.0015649008728428522,75
