folds,params_used,pinball_loss_10,pinball_loss_30,pinball_loss_50,pinball_loss_70,pinball_loss_90,mape,mse,mae,rmse,r2,adjusted_r2
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.02530142691664994,0.05885694444055402,0.07740058714820797,0.07928583619514912,0.05241536611089552,916631635159.2234,0.11351065115758653,0.15480117429641593,0.3369134178948451,0.6371550817910381,0.637153654941758
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",0.025039068430755342,0.058023519799803,0.07664178114105179,0.07864853306276041,0.052158479959108016,847089159120.0034,0.11241136953523816,0.15328356228210357,0.33527804809626016,0.6402640569790891,0.6402626423610882
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",0.02496720017682924,0.05787837601779513,0.07629081509032717,0.07798515812017233,0.05137289619694967,919883264713.3114,0.11082378386303465,0.15258163018065435,0.33290206347067697,0.6458764404369599,0.6458750478889768
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",0.0251310908924989,0.05825583633050287,0.07665041649081004,0.07849878530536777,0.0518869102194105,853014852147.6744,0.1114268893953914,0.1533008329816201,0.3338066646958856,0.6438159753588231,0.6438145747028028
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",0.02502794876908768,0.05790202878056377,0.07666664787523078,0.07867610947312276,0.052164971861442304,880064978041.089,0.11250420456181935,0.15333329575046156,0.33541646435710243,0.6399669687399667,0.6399655529537023
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",0.0249871073011784,0.057863428638792125,0.07642370984190332,0.0779284327757371,0.05130249597929236,893938592447.5544,0.11115250045357697,0.15284741968380663,0.33339541156647157,0.64482606762823,0.6448246709497831
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",0.025122229629362034,0.058337689477536044,0.07662727827323142,0.0787165664443933,0.051936601184755335,847351891270.4697,0.1115060087832197,0.15325455654646283,0.3339251544631217,0.6435630645745704,0.6435616629240052
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.02493867655346092,0.057634885447273944,0.07603755164248523,0.07832965427151546,0.051925054390417544,814187976350.2753,0.11065016892432457,0.15207510328497045,0.332641201483407,0.6459002053974872,0.6458988129429568
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.024875431174858856,0.057504927198449775,0.07583310861514757,0.07764008476621509,0.051064427801249514,880990762607.6931,0.10920235064038997,0.15166621723029514,0.33045778949873456,0.6510575277846571,0.651056155610672
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.02508329056952878,0.057849994260691526,0.0761868179434083,0.07819169420793687,0.05154441454486592,822801371538.2576,0.11028361950563444,0.1523736358868166,0.33208977627387815,0.6474705193633652,0.6474691330784529
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.024845871761031108,0.057547783042396036,0.07601038786017807,0.07791484747356954,0.05191824505095622,844383277167.255,0.11074613786793323,0.15202077572035613,0.33278542316022985,0.6455930880785494,0.6455916944163175
